backend_name,last_update_date,qubit,T1_us,T2_us,readout_error,prob_meas0_prep1,prob_meas1_prep0,readout_length_ns
ibm_pittsburgh,2025-08-01T00:06:14-07:00,90,20.328488668759118,38.458313896660556,0.062255859375,0.07470703125,0.0498046875,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,91,423.6207535422726,315.99668117031086,0.00439453125,0.00439453125,0.00439453125,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,92,266.5392462111469,228.25549257798448,0.006103515625,0.00830078125,0.00390625,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,93,255.41289851380535,225.8006407886493,0.00439453125,0.00830078125,0.00048828125,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,94,412.71900260846627,281.4221801641649,0.005126953125,0.005859375,0.00439453125,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,95,327.6025230203255,263.0739062466487,0.005859375,0.00537109375,0.00634765625,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,97,252.78655033139347,352.7539148244064,0.001953125,0.00341796875,0.00048828125,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,98,263.11234292799685,420.8430814930376,0.00390625,0.00439453125,0.00341796875,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,99,290.633421245677,359.2998534158689,0.026611328125,0.02880859375,0.0244140625,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,107,393.38945448989205,355.64560221634986,0.004638671875,0.0048828125,0.00439453125,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,108,308.9855809863401,296.9370253107484,0.014404296875,0.013671875,0.01513671875,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,109,413.26214080892936,354.27922274628537,0.006103515625,0.0048828125,0.00732421875,2584
